frame,time,x,y,tile_x,tile_y,vx,vy,state,on_ground,ai_strategy,sees_player,ammo,stun,swap_used
8836,1775852100.76,537,290,11,6,0,1.65,FLEE,0,GUARD,0,3,0,1
8837,1775852100.776,537,292,11,6,0,2.2,FLEE,0,GUARD,0,3,0,1
8838,1775852100.792,537,294,11,6,0,2.75,FLEE,0,GUARD,0,3,0,1
8839,1775852100.809,537,297,11,6,0,3.3,FLEE,0,GUARD,0,3,0,1
8840,1775852100.825,537,300,11,6,0,3.85,FLEE,0,GUARD,0,3,0,1
8841,1775852100.842,537,304,11,6,0,4.4,FLEE,0,GUARD,0,3,0,1
8842,1775852100.858,537,308,11,6,0,4.95,FLEE,0,GUARD,0,3,0,1
8843,1775852100.874,537,313,11,6,0,5.5,FLEE,0,GUARD,0,3,0,1
8844,1775852100.89,537,319,11,6,0,6.05,FLEE,0,GUARD,0,3,0,1
8845,1775852100.906,537,325,11,6,0,6.6,FLEE,0,GUARD,0,3,0,1
8846,1775852100.922,537,332,11,6,0,7.15,FLEE,0,GUARD,0,3,0,1
8847,1775852100.938,537,339,11,7,0,7.7,FLEE,0,GUARD,0,3,0,1
8848,1775852100.954,537,347,11,7,0,8.25,FLEE,0,GUARD,0,3,0,1
8849,1775852100.971,537,355,11,7,0,8.8,FLEE,0,GUARD,0,3,0,1
8850,1775852100.987,537,364,11,7,0,9.35,FLEE,0,GUARD,0,3,0,1
8851,1775852101.003,537,368,11,7,0,0,FLEE,1,GUARD,0,3,0,1
8852,1775852101.019,537,347,11,7,0,-21.45,FLEE,0,GUARD,0,3,0,1
8853,1775852101.034,537,327,11,6,0,-20.9,IDLE,0,GUARD,0,3,0,1
8854,1775852101.051,537,307,11,6,0,-20.35,IDLE,0,GUARD,0,3,0,1
8855,1775852101.067,537,288,11,6,0,-19.8,IDLE,0,GUARD,0,3,0,1
8858,1775852101.115,537,289,11,6,0,1.1,IDLE,0,GUARD,0,3,0,1
8859,1775852101.131,537,290,11,6,0,1.65,IDLE,0,GUARD,0,3,0,1
8860,1775852101.147,537,292,11,6,0,2.2,IDLE,0,GUARD,0,3,0,1
8861,1775852101.163,537,294,11,6,0,2.75,IDLE,0,GUARD,0,3,0,1
8862,1775852101.179,537,297,11,6,0,3.3,IDLE,0,GUARD,0,3,0,1
8863,1775852101.195,537,300,11,6,0,3.85,IDLE,0,GUARD,0,3,0,1
8864,1775852101.211,537,304,11,6,0,4.4,IDLE,0,GUARD,0,3,0,1
8865,1775852101.226,537,308,11,6,0,4.95,IDLE,0,GUARD,0,3,0,1
8866,1775852101.242,537,313,11,6,0,5.5,IDLE,0,GUARD,0,3,0,1
8867,1775852101.259,537,319,11,6,0,6.05,IDLE,0,GUARD,0,3,0,1
8868,1775852101.275,537,325,11,6,0,6.6,IDLE,0,GUARD,0,3,0,1
8869,1775852101.291,537,332,11,6,0,7.15,IDLE,0,GUARD,0,3,0,1
8870,1775852101.307,537,339,11,7,0,7.7,IDLE,0,GUARD,0,3,0,1
8871,1775852101.322,537,347,11,7,0,8.25,IDLE,0,GUARD,0,3,0,1
8872,1775852101.339,537,355,11,7,0,8.8,IDLE,0,GUARD,0,3,0,1
8873,1775852101.355,537,364,11,7,0,9.35,IDLE,0,GUARD,0,3,0,1
8874,1775852101.371,537,368,11,7,0,0,IDLE,1,GUARD,0,3,0,1
8884,1775852101.531,535,368,11,7,-2,0,IDLE,1,GUARD,0,3,0,1
8885,1775852101.547,533,368,11,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8886,1775852101.564,531,368,11,7,-2,0,IDLE,1,GUARD,0,3,0,1
8887,1775852101.581,529,368,11,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8888,1775852101.598,527,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8889,1775852101.615,525,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8890,1775852101.631,523,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8891,1775852101.648,521,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8892,1775852101.665,519,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8893,1775852101.681,517,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8894,1775852101.698,515,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8895,1775852101.714,513,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8896,1775852101.729,511,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8897,1775852101.744,509,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8898,1775852101.761,507,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8899,1775852101.777,505,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8900,1775852101.792,503,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8901,1775852101.809,501,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8902,1775852101.825,499,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8903,1775852101.841,497,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8904,1775852101.857,495,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8905,1775852101.872,493,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8906,1775852101.889,491,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8907,1775852101.905,489,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8908,1775852101.921,487,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8909,1775852101.936,485,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8910,1775852101.953,483,368,10,7,-2,0,IDLE,1,GUARD,0,3,0,1
8911,1775852101.969,481,368,10,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8912,1775852101.984,479,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8913,1775852102.001,477,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8914,1775852102.017,475,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8915,1775852102.032,473,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8916,1775852102.049,471,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8917,1775852102.065,469,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8918,1775852102.081,467,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8919,1775852102.097,465,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8920,1775852102.113,463,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8921,1775852102.129,461,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8922,1775852102.145,459,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8923,1775852102.161,457,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8924,1775852102.177,455,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8925,1775852102.193,453,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8926,1775852102.21,451,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8927,1775852102.226,449,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8928,1775852102.243,447,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8929,1775852102.259,445,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8930,1775852102.275,443,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8931,1775852102.291,441,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8932,1775852102.307,439,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8933,1775852102.323,437,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8934,1775852102.339,435,368,9,7,-2,0,IDLE,1,GUARD,0,3,0,1
8935,1775852102.355,433,368,9,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8936,1775852102.371,431,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8937,1775852102.387,429,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8938,1775852102.403,427,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8939,1775852102.42,425,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8940,1775852102.436,423,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8941,1775852102.452,421,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8942,1775852102.468,419,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8943,1775852102.484,417,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8944,1775852102.5,415,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8945,1775852102.516,413,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8946,1775852102.531,411,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8947,1775852102.548,409,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8948,1775852102.564,407,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8949,1775852102.581,405,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8950,1775852102.597,403,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8951,1775852102.613,401,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8952,1775852102.629,399,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
8953,1775852102.645,397,368,8,7,-2,0.55,IDLE,0,GUARD,0,3,0,1
8954,1775852102.661,395,368,8,7,-2,0,IDLE,1,GUARD,0,3,0,1
